 ,  ,number
M0,%bugs,0.4117647058823529
M0,%effort,0.868421052631579
M0,F1,0.558645707376058
M0,%bugs,0.3333333333333333
M0,%effort,0.8987341772151899
M0,F1,0.4863013698630137
M0,%bugs,0.6226415094339622
M0,%effort,0.755868544600939
M0,F1,0.682817118622285
M0,%bugs,0.6226415094339622
M0,%effort,0.755868544600939
M0,F1,0.682817118622285
M0,%bugs,0.8461538461538461
M0,%effort,0.6307692307692307
M0,F1,0.7227564102564102
M0,%bugs,0.8461538461538461
M0,%effort,0.6307692307692307
M0,F1,0.7227564102564102
M0,%bugs,0.7142857142857143
M0,%effort,0.639344262295082
M0,F1,0.6747404844290658
M0,%bugs,0.7142857142857143
M0,%effort,0.639344262295082
M0,F1,0.6747404844290658
M0,%bugs,0.8518518518518519
M0,%effort,0.5576036866359446
M0,F1,0.6740130782271736
M0,%bugs,0.8518518518518519
M0,%effort,0.5576036866359446
M0,F1,0.6740130782271736
M0,%bugs,0.8695652173913043
M0,%effort,0.4971428571428571
M0,F1,0.6326122523177603
M0,%bugs,0.8695652173913043
M0,%effort,0.4971428571428571
M0,F1,0.6326122523177603
M0,%bugs,0.34782608695652173
M0,%effort,0.9144385026737968
M0,F1,0.503960213667342
M0,%bugs,0.34782608695652173
M0,%effort,0.9145907473309609
M0,F1,0.5039833312905994
M0,%bugs,0.9444444444444444
M0,%effort,0.6363636363636364
M0,F1,0.7603833865814696
M0,%bugs,0.9444444444444444
M0,%effort,0.6363636363636364
M0,F1,0.7603833865814696
M0,%bugs,0.967741935483871
M0,%effort,0.52
M0,F1,0.6764960971379012
M0,%bugs,0.967741935483871
M0,%effort,0.52
M0,F1,0.6764960971379012
M0,%bugs,0.9629629629629629
M0,%effort,0.5315315315315315
M0,F1,0.6849743246260326
M0,%bugs,0.9629629629629629
M0,%effort,0.5315315315315315
M0,F1,0.6849743246260326
M0,%bugs,0.92
M0,%effort,0.5317073170731708
M0,F1,0.6739247311827958
M0,%bugs,0.92
M0,%effort,0.5317073170731708
M0,F1,0.6739247311827958
M0,%bugs,0.8913043478260869
M0,%effort,0.6129032258064516
M0,F1,0.7263403263403264
M0,%bugs,0.8913043478260869
M0,%effort,0.6129032258064516
M0,F1,0.7263403263403264
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6064327485380117
M0,%bugs,0.8947368421052632
M0,%effort,0.4586466165413534
M0,F1,0.6064327485380117
M0,%bugs,0.9259259259259259
M0,%effort,0.3846153846153846
M0,F1,0.5434782608695652
M0,%bugs,0.8571428571428571
M0,%effort,0.5532994923857868
M0,F1,0.6724935732647814
M0,%bugs,0.9230769230769231
M0,%effort,0.5849056603773585
M0,F1,0.716073147256978
M0,%bugs,0.9230769230769231
M0,%effort,0.5849056603773585
M0,F1,0.716073147256978
M0,%bugs,0.9629629629629629
M0,%effort,0.4639175257731959
M0,F1,0.6261707251806261
M0,%bugs,0.9629629629629629
M0,%effort,0.4639175257731959
M0,F1,0.6261707251806261
M0,%bugs,0.7
M0,%effort,0.5616438356164384
M0,F1,0.6232356134636265
M0,%bugs,0.7142857142857143
M0,%effort,0.46308724832214765
M0,F1,0.5618892508143323
M0,%bugs,0.875
M0,%effort,0.5402298850574713
M0,F1,0.6680203045685279
M0,%bugs,0.875
M0,%effort,0.5402298850574713
M0,F1,0.6680203045685279
M0,%bugs,0.875
M0,%effort,0.5725190839694656
M0,F1,0.6921555702043506
M0,%bugs,0.875
M0,%effort,0.5725190839694656
M0,F1,0.6921555702043506
M0,%bugs,0.9615384615384616
M0,%effort,0.3913043478260869
M0,F1,0.5562422744128553
M0,%bugs,0.9615384615384616
M0,%effort,0.3913043478260869
M0,F1,0.5562422744128553
M0,%bugs,1.0
M0,%effort,0.24137931034482762
M0,F1,0.38888888888888895
M0,%bugs,1.0
M0,%effort,0.24137931034482762
M0,F1,0.38888888888888895
M0,%bugs,0.9047619047619048
M0,%effort,0.2533333333333333
M0,F1,0.39583333333333326
M0,%bugs,0.95
M0,%effort,0.49650349650349646
M0,F1,0.652163403432439
M0,%bugs,0.95
M0,%effort,0.49650349650349646
M0,F1,0.652163403432439
M0,%bugs,0.7333333333333333
M0,%effort,0.625
M0,F1,0.6748466257668712
M0,%bugs,0.7333333333333333
M0,%effort,0.625
M0,F1,0.6748466257668712
M0,%bugs,0.8928571428571429
M0,%effort,0.47208121827411165
M0,F1,0.6176119006508167
M0,%bugs,1.0
M0,%effort,0.33793103448275863
M0,F1,0.5051546391752577
M0,%bugs,0.8928571428571429
M0,%effort,0.47208121827411165
M0,F1,0.6176119006508167
M0,%bugs,0.7777777777777778
M0,%effort,0.2992700729927007
M0,F1,0.43222891566265065
M0,%bugs,0.7777777777777778
M0,%effort,0.2992700729927007
M0,F1,0.43222891566265065
M0,%bugs,0.9130434782608695
M0,%effort,0.388235294117647
M0,F1,0.5448113207547168
M0,%bugs,0.9130434782608695
M0,%effort,0.388235294117647
M0,F1,0.5448113207547168
M0,%bugs,1.0
M0,%effort,0.39459459459459456
M0,F1,0.5658914728682171
M0,%bugs,1.0
M0,%effort,0.39459459459459456
M0,F1,0.5658914728682171
M0,%bugs,0.8823529411764706
M0,%effort,0.46218487394957986
M0,F1,0.6066176470588235
M0,%bugs,0.8823529411764706
M0,%effort,0.46218487394957986
M0,F1,0.6066176470588235
M0,%bugs,1.0
M0,%effort,0.5725190839694656
M0,F1,0.7281553398058253
M0,%bugs,1.0
M0,%effort,0.5725190839694656
M0,F1,0.7281553398058253
M0,%bugs,0.9285714285714286
M0,%effort,0.30964467005076146
M0,F1,0.4644216691068815
M0,%bugs,0.9285714285714286
M0,%effort,0.30964467005076146
M0,F1,0.4644216691068815
M0,%bugs,1.0
M0,%effort,0.5658914728682171
M0,F1,0.7227722772277227
M0,%bugs,1.0
M0,%effort,0.5658914728682171
M0,F1,0.7227722772277227
M0,%bugs,0.6666666666666666
M0,%effort,0.7575757575757576
M0,F1,0.7092198581560282
M0,%bugs,0.6666666666666666
M0,%effort,0.7575757575757576
M0,F1,0.7092198581560282
M0,%bugs,0.13793103448275862
M0,%effort,0.899581589958159
M0,F1,0.23918787373105269
M0,%bugs,0.13793103448275862
M0,%effort,0.899581589958159
M0,F1,0.23918787373105269
M0,%bugs,1.0
M0,%effort,0.21568627450980393
M0,F1,0.3548387096774193
M0,%bugs,1.0
M0,%effort,0.21568627450980393
M0,F1,0.3548387096774193
M0,%bugs,0.8695652173913043
M0,%effort,0.3296089385474861
M0,F1,0.4780230909459186
M0,%bugs,0.3
M0,%effort,0.8431372549019608
M0,F1,0.4425385934819897
M0,%bugs,0.918918918918919
M0,%effort,0.5174603174603174
M0,F1,0.6620870915715907
M0,%bugs,0.8421052631578947
M0,%effort,0.5584415584415585
M0,F1,0.6715470961444607
M0,%bugs,0.03125
M0,%effort,0.8796992481203008
M0,F1,0.06035594531854527
M0,%bugs,0.9375
M0,%effort,0.3739130434782608
M0,F1,0.5346042271031909
M0,%bugs,0.88
M0,%effort,0.5887850467289719
M0,F1,0.7055230338508527
M0,%bugs,0.8478260869565217
M0,%effort,0.6324324324324324
M0,F1,0.7244582043343653
M0,%bugs,0.9310344827586207
M0,%effort,0.5032119914346895
M0,F1,0.6533154859967051
M0,%bugs,0.44
M0,%effort,0.5897435897435898
M0,F1,0.5039840637450199
M0,%bugs,0.925
M0,%effort,0.3827160493827161
M0,F1,0.5414208166155299
M0,%bugs,0.8235294117647058
M0,%effort,0.4796747967479674
M0,F1,0.6062385321100916
M0,%bugs,1.0
M0,%effort,0.23809523809523814
M0,F1,0.3846153846153847
M0,%bugs,1.0
M0,%effort,0.16417910447761197
M0,F1,0.2820512820512821
M0,%bugs,0.8823529411764706
M0,%effort,0.5956678700361011
M0,F1,0.7112068965517242
M0,%bugs,0.7727272727272727
M0,%effort,0.4838709677419355
M0,F1,0.5950991831971996
M0,%bugs,0.6956521739130435
M0,%effort,0.627906976744186
M0,F1,0.6600458365164247
M0,%bugs,0.3333333333333333
M0,%effort,0.7669902912621359
M0,F1,0.4647058823529411
M0,%bugs,1.0
M0,%effort,0.09090909090909094
M0,F1,0.16666666666666674
M0,%bugs,1.0
M0,%effort,0.04950495049504955
M0,F1,0.09433962264150951
M0,%bugs,1.0
M0,%effort,0.0714285714285714
M0,F1,0.13333333333333328
M0,%bugs,1.0
M0,%effort,0.2056737588652482
M0,F1,0.34117647058823525
M0,%bugs,1.0
M0,%effort,0.08724832214765099
M0,F1,0.1604938271604938
M0,%bugs,0.19148936170212766
M0,%effort,0.9398496240601504
M0,F1,0.3181561085972851
M0,%bugs,0.8518518518518519
M0,%effort,0.35025380710659904
M0,F1,0.4964028776978418
M0,%bugs,0.9393939393939394
M0,%effort,0.437037037037037
M0,F1,0.5965427266797129
M0,%bugs,0.7777777777777778
M0,%effort,0.627906976744186
M0,F1,0.6948529411764706
M0,%bugs,0.9375
M0,%effort,0.21311475409836067
M0,F1,0.34728406055209265
M0,%bugs,0.8636363636363636
M0,%effort,0.33757961783439494
M0,F1,0.48541817305374796
M0,%bugs,1.0
M0,%effort,0.008849557522123908
M0,F1,0.017543859649122834
M0,%bugs,0.875
M0,%effort,0.4838709677419355
M0,F1,0.6231454005934718
M0,%bugs,1.0
M0,%effort,0.26717557251908397
M0,F1,0.4216867469879518
M0,%bugs,1.0
M0,%effort,0.36633663366336633
M0,F1,0.5362318840579711
M0,%bugs,0.8333333333333334
M0,%effort,0.28712871287128716
M0,F1,0.427098674521355
M0,%bugs,0.9333333333333333
M0,%effort,0.2660550458715596
M0,F1,0.41407445181030084
M0,%bugs,1.0
M0,%effort,0.3650793650793651
M0,F1,0.5348837209302326
M0,%bugs,1.0
M0,%effort,0.06796116504854366
M0,F1,0.12727272727272723
M0,%bugs,1.0
M0,%effort,0.16417910447761197
M0,F1,0.2820512820512821
M0,%bugs,0.9583333333333334
M0,%effort,0.13978494623655913
M0,F1,0.24398204814361485
M0,%bugs,1.0
M0,%effort,0.03703703703703709
M0,F1,0.07142857142857152
M0,%bugs,0.875
M0,%effort,0.29824561403508776
M0,F1,0.4448598130841122
M0,%bugs,1.0
M0,%effort,0.3786407766990292
M0,F1,0.5492957746478874
M0,%bugs,0.8823529411764706
M0,%effort,0.34426229508196726
M0,F1,0.49528301886792453
M0,%bugs,0.9230769230769231
M0,%effort,0.5932203389830508
M0,F1,0.7222699914015477
M0,%bugs,1.0
M0,%effort,0.42342342342342343
M0,F1,0.5949367088607594
M0,%bugs,0.8333333333333334
M0,%effort,0.5757575757575757
M0,F1,0.6810035842293907
M0,%bugs,1.0
M0,%effort,0.3846153846153846
M0,F1,0.5555555555555555
M0,%bugs,0.8636363636363636
M0,%effort,0.44654088050314467
M0,F1,0.588697359807986
M0,%bugs,1.0
M0,%effort,0.18181818181818177
M0,F1,0.30769230769230765
M0,%bugs,1.0
M0,%effort,0.23199999999999998
M0,F1,0.3766233766233766
M0,%bugs,1.0
M0,%effort,0.4545454545454546
M0,F1,0.625
M0,%bugs,1.0
M0,%effort,0.03614457831325302
M0,F1,0.06976744186046513
M0,%bugs,1.0
M0,%effort,0.10344827586206895
M0,F1,0.18749999999999997
M0,%bugs,0.9285714285714286
M0,%effort,0.24786324786324787
M0,F1,0.3912817851582771
M0,%bugs,1.0
M0,%effort,0.16000000000000003
M0,F1,0.27586206896551724
M0,%bugs,1.0
M0,%effort,0.16981132075471694
M0,F1,0.29032258064516125
M0,%bugs,1.0
M0,%effort,0.03448275862068961
M0,F1,0.0666666666666666
M0,%bugs,0.07692307692307693
M0,%effort,0.7777777777777778
M0,F1,0.13999999999999999
M0,%bugs,0.3333333333333333
M0,%effort,0.7837837837837838
M0,F1,0.467741935483871
M0,%bugs,0.7777777777777778
M0,%effort,0.5942028985507246
M0,F1,0.6737089201877935
M0,%bugs,1.0
M0,%effort,0.30708661417322836
M0,F1,0.4698795180722892
M0,%bugs,0.9230769230769231
M0,%effort,0.5868544600938967
M0,F1,0.7175316909830185
M0,%bugs,0.2962962962962963
M0,%effort,0.8956521739130435
M0,F1,0.4452850580924074
M0,%bugs,1.0
M0,%effort,0.4336283185840708
M0,F1,0.6049382716049383
M0,%bugs,0.06666666666666667
M0,%effort,0.738562091503268
M0,F1,0.12229437229437229
M0,%bugs,0.6111111111111112
M0,%effort,0.5151515151515151
M0,F1,0.5590433482810164
M0,%bugs,1.0
M0,%effort,0.2195121951219512
M0,F1,0.36
M0,%bugs,0.9411764705882353
M0,%effort,0.4
M0,F1,0.5614035087719298
M0,%bugs,0.9473684210526315
M0,%effort,0.27819548872180455
M0,F1,0.43009363900548925
M0,%bugs,0.7857142857142857
M0,%effort,0.46153846153846156
M0,F1,0.5814977973568282
M0,%bugs,0.8571428571428571
M0,%effort,0.5471698113207547
M0,F1,0.6679462571976967
M0,%bugs,1.0
M0,%effort,0.17757009345794394
M0,F1,0.3015873015873016
M0,%bugs,1.0
M0,%effort,0.3162393162393162
M0,F1,0.4805194805194805
M0,%bugs,0.9545454545454546
M0,%effort,0.4871794871794872
M0,F1,0.6451091350040421
Knee,%bugs,0.9722222222222222
Knee,%effort,0.4225352112676056
Knee,F1,0.5890603085553997
Knee,%bugs,1.0
Knee,%effort,0.17500000000000004
Knee,F1,0.29787234042553196
Knee,%bugs,0.8518518518518519
Knee,%effort,0.6278026905829597
Knee,F1,0.7228645190257044
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6310679611650485
Knee,F1,0.7269338303821061
Knee,%bugs,0.7083333333333334
Knee,%effort,0.7873563218390804
Knee,F1,0.7457572846621839
Knee,%bugs,1.0
Knee,%effort,0.02941176470588236
Knee,F1,0.05714285714285716
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,1.0
Knee,%effort,0.1410788381742739
Knee,F1,0.24727272727272737
Knee,%bugs,1.0
Knee,%effort,0.01680672268907568
Knee,F1,0.033057851239669526
Knee,%bugs,0.6666666666666666
Knee,%effort,0.6045197740112994
Knee,F1,0.6340740740740741
Knee,%bugs,0.6470588235294118
Knee,%effort,0.6554621848739496
Knee,F1,0.6512333965844402
Knee,%bugs,1.0
Knee,%effort,0.05095541401273884
Knee,F1,0.09696969696969696
Knee,%bugs,0.9761904761904762
Knee,%effort,0.16320474777448069
Knee,F1,0.2796552365598065
Knee,%bugs,0.8888888888888888
Knee,%effort,0.5797101449275363
Knee,F1,0.7017543859649122
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.525
Knee,%effort,0.8742331288343559
Knee,F1,0.6560341992765538
Knee,%bugs,0.9375
Knee,%effort,0.5299145299145299
Knee,F1,0.6771022934109939
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.9285714285714286
Knee,%effort,0.19999999999999996
Knee,F1,0.3291139240506329
Knee,%bugs,0.9473684210526315
Knee,%effort,0.4632352941176471
Knee,F1,0.6222222222222222
Knee,%bugs,0.9
Knee,%effort,0.6524822695035462
Knee,F1,0.7565098218364551
Knee,%bugs,0.875
Knee,%effort,0.5746606334841629
Knee,F1,0.6937182988685134
Knee,%bugs,1.0
Knee,%effort,0.06995884773662553
Knee,F1,0.1307692307692308
Knee,%bugs,1.0
Knee,%effort,0.08837209302325577
Knee,F1,0.16239316239316232
Knee,%bugs,0.5217391304347826
Knee,%effort,0.7976878612716762
Knee,F1,0.6308571428571429
Knee,%bugs,1.0
Knee,%effort,0.2692307692307693
Knee,F1,0.4242424242424243
Knee,%bugs,0.5555555555555556
Knee,%effort,0.7874015748031495
Knee,F1,0.6514657980456026
Knee,%bugs,0.7727272727272727
Knee,%effort,0.7096774193548387
Knee,F1,0.7398615232443126
Knee,%bugs,0.45161290322580644
Knee,%effort,0.8095238095238095
Knee,F1,0.5797807551766139
Knee,%bugs,0.23529411764705882
Knee,%effort,0.9256198347107438
Knee,F1,0.37520938023450584
Knee,%bugs,0.29411764705882354
Knee,%effort,0.9236363636363636
Knee,F1,0.4461619532759529
Knee,%bugs,1.0
Knee,%effort,0.11144578313253017
Knee,F1,0.2005420054200543
Knee,%bugs,0.6538461538461539
Knee,%effort,0.6666666666666667
Knee,F1,0.6601941747572816
Knee,%bugs,0.8260869565217391
Knee,%effort,0.6273291925465838
Knee,F1,0.7131178000743219
Knee,%bugs,0.696969696969697
Knee,%effort,0.7014388489208634
Knee,F1,0.6991971314989477
Knee,%bugs,1.0
Knee,%effort,0.10126582278481011
Knee,F1,0.18390804597701146
Knee,%bugs,0.8387096774193549
Knee,%effort,0.537037037037037
Knee,F1,0.6547980894485455
Knee,%bugs,0.2549019607843137
Knee,%effort,0.9223300970873787
Knee,F1,0.39941785252263906
Knee,%bugs,0.30434782608695654
Knee,%effort,0.8888888888888888
Knee,F1,0.4534412955465587
Knee,%bugs,0.975
Knee,%effort,0.3067484662576687
Knee,F1,0.46667464401100867
Knee,%bugs,0.5428571428571428
Knee,%effort,0.869718309859155
Knee,F1,0.6684709066305818
Knee,%bugs,0.8125
Knee,%effort,0.4838709677419355
Knee,F1,0.6065318818040436
Knee,%bugs,0.8571428571428571
Knee,%effort,0.5033557046979866
Knee,F1,0.6342494714587738
Knee,%bugs,0.9705882352941176
Knee,%effort,0.22758620689655173
Knee,F1,0.36871508379888274
Knee,%bugs,0.717948717948718
Knee,%effort,0.7121212121212122
Knee,F1,0.715023091551209
Knee,%bugs,1.0
Knee,%effort,0.053892215568862256
Knee,F1,0.10227272727272725
Knee,%bugs,1.0
Knee,%effort,0.2991452991452992
Knee,F1,0.46052631578947373
Knee,%bugs,0.9696969696969697
Knee,%effort,0.18450184501845024
Knee,F1,0.3100174384809146
Knee,%bugs,1.0
Knee,%effort,0.056451612903225756
Knee,F1,0.1068702290076335
Knee,%bugs,0.9545454545454546
Knee,%effort,0.43670886075949367
Knee,F1,0.5992555831265508
Knee,%bugs,0.7428571428571429
Knee,%effort,0.726643598615917
Knee,F1,0.7346609257265878
Knee,%bugs,0.96
Knee,%effort,0.3287037037037037
Knee,F1,0.4897255352780572
Knee,%bugs,0.7560975609756098
Knee,%effort,0.6787878787878787
Knee,F1,0.7153600494488513
Knee,%bugs,0.09302325581395349
Knee,%effort,0.9244186046511628
Knee,F1,0.16903654485049832
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.6486486486486487
Knee,%effort,0.7160883280757098
Knee,F1,0.6807021927906541
Knee,%bugs,1.0
Knee,%effort,0.26717557251908397
Knee,F1,0.4216867469879518
Knee,%bugs,0.9210526315789473
Knee,%effort,0.5294117647058824
Knee,F1,0.6723585912486659
Knee,%bugs,0.9166666666666666
Knee,%effort,0.36610169491525424
Knee,F1,0.5232327681127505
Knee,%bugs,0.8620689655172413
Knee,%effort,0.6199575371549894
Knee,F1,0.7212369708047225
Knee,%bugs,0.08333333333333333
Knee,%effort,0.9790209790209791
Knee,F1,0.15359297860669224
Knee,%bugs,0.2962962962962963
Knee,%effort,0.9189814814814815
Knee,F1,0.44811287477954154
Knee,%bugs,0.8070175438596491
Knee,%effort,0.630669546436285
Knee,F1,0.7080280428021716
Knee,%bugs,1.0
Knee,%effort,0.36633663366336633
Knee,F1,0.5362318840579711
Knee,%bugs,1.0
Knee,%effort,0.3063063063063063
Knee,F1,0.4689655172413793
Knee,%bugs,0.54
Knee,%effort,0.8935643564356436
Knee,F1,0.6731818495752468
Knee,%bugs,0.11764705882352941
Knee,%effort,0.9591346153846154
Knee,F1,0.20958634274458304
Knee,%bugs,0.30952380952380953
Knee,%effort,0.9262536873156342
Knee,F1,0.4639954532537653
Knee,%bugs,0.30952380952380953
Knee,%effort,0.9262536873156342
Knee,F1,0.4639954532537653
Knee,%bugs,0.9117647058823529
Knee,%effort,0.5229681978798586
Knee,F1,0.664686707714596
Knee,%bugs,0.9722222222222222
Knee,%effort,0.3090277777777778
Knee,F1,0.4689852454080097
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6019417475728155
Knee,F1,0.7072243346007604
Knee,%bugs,0.8571428571428571
Knee,%effort,0.6019417475728155
Knee,F1,0.7072243346007604
Knee,%bugs,0.898989898989899
Knee,%effort,0.4548872180451128
Knee,F1,0.6041006366925645
Knee,%bugs,0.4117647058823529
Knee,%effort,0.8881578947368421
Knee,F1,0.5626674605537362
Knee,%bugs,0.3333333333333333
Knee,%effort,0.9139240506329114
Knee,F1,0.4884979702300406
Knee,%bugs,0.6226415094339622
Knee,%effort,0.7511737089201878
Knee,F1,0.6808949642143272
Knee,%bugs,0.6226415094339622
Knee,%effort,0.7511737089201878
Knee,F1,0.6808949642143272
Knee,%bugs,0.8974358974358975
Knee,%effort,0.5107692307692308
Knee,F1,0.6510168636898426
Knee,%bugs,0.8974358974358975
Knee,%effort,0.5107692307692308
Knee,F1,0.6510168636898426
Knee,%bugs,0.5357142857142857
Knee,%effort,0.790983606557377
Knee,F1,0.6387908208296558
Knee,%bugs,0.5357142857142857
Knee,%effort,0.790983606557377
Knee,F1,0.6387908208296558
Knee,%bugs,0.8518518518518519
Knee,%effort,0.5852534562211982
Knee,F1,0.6938242280285036
Knee,%bugs,0.8518518518518519
Knee,%effort,0.5852534562211982
Knee,F1,0.6938242280285036
Knee,%bugs,0.8695652173913043
Knee,%effort,0.5371428571428571
Knee,F1,0.66407629812787
Knee,%bugs,0.8695652173913043
Knee,%effort,0.5371428571428571
Knee,F1,0.66407629812787
Knee,%bugs,0.34782608695652173
Knee,%effort,0.9144385026737968
Knee,F1,0.503960213667342
Knee,%bugs,0.34782608695652173
Knee,%effort,0.9270462633451957
Knee,F1,0.505855937860307
Knee,%bugs,0.9444444444444444
Knee,%effort,0.6287878787878788
Knee,F1,0.7549491706795078
Knee,%bugs,0.9444444444444444
Knee,%effort,0.6287878787878788
Knee,F1,0.7549491706795078
Knee,%bugs,0.9032258064516129
Knee,%effort,0.6639999999999999
Knee,F1,0.7653548493331138
Knee,%bugs,0.9032258064516129
Knee,%effort,0.6639999999999999
Knee,F1,0.7653548493331138
Knee,%bugs,0.9629629629629629
Knee,%effort,0.5495495495495495
Knee,F1,0.699757335098169
Knee,%bugs,0.9629629629629629
Knee,%effort,0.5495495495495495
Knee,F1,0.699757335098169
Knee,%bugs,0.92
Knee,%effort,0.5463414634146342
Knee,F1,0.6855622089155025
Knee,%bugs,0.92
Knee,%effort,0.5463414634146342
Knee,F1,0.6855622089155025
Knee,%bugs,0.34782608695652173
Knee,%effort,0.9193548387096774
Knee,F1,0.5047039291643609
Knee,%bugs,0.34782608695652173
Knee,%effort,0.9193548387096774
Knee,F1,0.5047039291643609
Knee,%bugs,0.8947368421052632
Knee,%effort,0.5112781954887218
Knee,F1,0.6507177033492823
Knee,%bugs,0.8947368421052632
Knee,%effort,0.5112781954887218
Knee,F1,0.6507177033492823
Knee,%bugs,0.5555555555555556
Knee,%effort,0.8153846153846154
Knee,F1,0.6608478802992519
Knee,%bugs,0.9642857142857143
Knee,%effort,0.31979695431472077
Knee,F1,0.48030495552731883
Knee,%bugs,0.9615384615384616
Knee,%effort,0.4764150943396226
Knee,F1,0.6371435780974009
Knee,%bugs,0.9615384615384616
Knee,%effort,0.4764150943396226
Knee,F1,0.6371435780974009
Knee,%bugs,0.5925925925925926
Knee,%effort,0.8505154639175257
Knee,F1,0.698505093266305
Knee,%bugs,0.5925925925925926
Knee,%effort,0.8505154639175257
Knee,F1,0.698505093266305
Knee,%bugs,0.7
Knee,%effort,0.5
Knee,F1,0.5833333333333334
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.6875
Knee,%effort,0.7547892720306514
Knee,F1,0.719574962643201
Knee,%bugs,0.6875
Knee,%effort,0.7547892720306514
Knee,F1,0.719574962643201
Knee,%bugs,0.875
Knee,%effort,0.549618320610687
Knee,F1,0.6751507032819826
Knee,%bugs,0.875
Knee,%effort,0.549618320610687
Knee,F1,0.6751507032819826
Knee,%bugs,1.0
Knee,%effort,0.18478260869565222
Knee,F1,0.3119266055045872
Knee,%bugs,1.0
Knee,%effort,0.18478260869565222
Knee,F1,0.3119266055045872
Knee,%bugs,1.0
Knee,%effort,0.10344827586206895
Knee,F1,0.18749999999999997
Knee,%bugs,1.0
Knee,%effort,0.10344827586206895
Knee,F1,0.18749999999999997
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.7
Knee,%effort,0.7902097902097902
Knee,F1,0.7423744720788361
Knee,%bugs,0.7
Knee,%effort,0.7902097902097902
Knee,F1,0.7423744720788361
Knee,%bugs,0.7333333333333333
Knee,%effort,0.6171875
Knee,F1,0.6702661010412648
Knee,%bugs,0.7333333333333333
Knee,%effort,0.6171875
Knee,F1,0.6702661010412648
Knee,%bugs,0.8214285714285714
Knee,%effort,0.6903553299492386
Knee,F1,0.750209857297038
Knee,%bugs,0.75
Knee,%effort,0.6482758620689655
Knee,F1,0.6954377311960542
Knee,%bugs,0.8214285714285714
Knee,%effort,0.6903553299492386
Knee,F1,0.750209857297038
Knee,%bugs,0.2222222222222222
Knee,%effort,0.8686131386861313
Knee,F1,0.353903345724907
Knee,%bugs,0.2222222222222222
Knee,%effort,0.8686131386861313
Knee,F1,0.353903345724907
Knee,%bugs,0.5217391304347826
Knee,%effort,0.7470588235294118
Knee,F1,0.6143922596250756
Knee,%bugs,0.5217391304347826
Knee,%effort,0.7470588235294118
Knee,F1,0.6143922596250756
Knee,%bugs,0.68
Knee,%effort,0.8324324324324324
Knee,F1,0.7485346676197283
Knee,%bugs,0.68
Knee,%effort,0.8324324324324324
Knee,F1,0.7485346676197283
Knee,%bugs,0.8823529411764706
Knee,%effort,0.4453781512605042
Knee,F1,0.5919583023082651
Knee,%bugs,0.8823529411764706
Knee,%effort,0.4453781512605042
Knee,F1,0.5919583023082651
Knee,%bugs,1.0
Knee,%effort,0.5954198473282443
Knee,F1,0.7464114832535885
Knee,%bugs,1.0
Knee,%effort,0.5954198473282443
Knee,F1,0.7464114832535885
Knee,%bugs,0.25
Knee,%effort,0.9238578680203046
Knee,F1,0.39351351351351355
Knee,%bugs,0.25
Knee,%effort,0.9238578680203046
Knee,F1,0.39351351351351355
Knee,%bugs,0.9
Knee,%effort,0.7829457364341086
Knee,F1,0.8374021188392446
Knee,%bugs,0.9
Knee,%effort,0.7829457364341086
Knee,F1,0.8374021188392446
Knee,%bugs,0.5185185185185185
Knee,%effort,0.8961038961038961
Knee,F1,0.6569194151649098
Knee,%bugs,0.5185185185185185
Knee,%effort,0.8961038961038961
Knee,F1,0.6569194151649098
Knee,%bugs,0.7241379310344828
Knee,%effort,0.698744769874477
Knee,F1,0.7112147637396066
Knee,%bugs,0.7241379310344828
Knee,%effort,0.698744769874477
Knee,F1,0.7112147637396066
Knee,%bugs,1.0
Knee,%effort,0.1470588235294118
Knee,F1,0.2564102564102565
Knee,%bugs,1.0
Knee,%effort,0.1470588235294118
Knee,F1,0.2564102564102565
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.3
Knee,%effort,0.8588235294117648
Knee,F1,0.44467005076142124
Knee,%bugs,0.7297297297297297
Knee,%effort,0.7238095238095238
Knee,F1,0.7267575703913582
Knee,%bugs,0.5
Knee,%effort,0.8668831168831169
Knee,F1,0.6342042755344418
Knee,%bugs,1.0
Knee,%effort,0.0
Knee,F1,0.0
Knee,%bugs,0.5
Knee,%effort,0.8521739130434782
Knee,F1,0.6302250803858521
Knee,%bugs,0.88
Knee,%effort,0.5046728971962617
Knee,F1,0.6414686825053996
Knee,%bugs,1.0
Knee,%effort,0.3405405405405405
Knee,F1,0.5080645161290321
Knee,%bugs,0.9310344827586207
Knee,%effort,0.3683083511777302
Knee,F1,0.5278172415752685
Knee,%bugs,1.0
Knee,%effort,0.03076923076923077
Knee,F1,0.059701492537313446
